_c0,County-State,Drop_Out_Rate_By_County
72,RED WILLOW-NE,0.0
73,RICHARDSON-NE,0.17777777777777778
74,ROCK-NE,0.0594059405940594
75,SALINE-NE,0.00205761316872428
76,SARPY-NE,0.04266562285937959
77,SAUNDERS-NE,0.014925373134328358
78,SCOTTS BLUFF-NE,0.010198300283286119
79,SEWARD-NE,0.01569506726457399
80,SHERIDAN-NE,0.0
81,SHERMAN-NE,0.06896551724137931
82,SIOUX-NE,0.0
83,STANTON-NE,0.06968641114982578
84,THAYER-NE,0.046242774566473986
85,THOMAS-NE,0.0
86,THURSTON-NE,0.030120481927710843
87,VALLEY-NE,0.22926829268292684
88,WASHINGTON-NE,0.021798365122615803
89,WAYNE-NE,0.0
90,WEBSTER-NE,0.0
91,WHEELER-NE,0.0
92,YORK-NE,0.013719512195121951
0,ADAMS-MS,0.22634508348794063
1,ALCORN-MS,0.04974358974358974
2,AMITE-MS,0.10239651416122005
3,ATTALA-MS,0.06826568265682657
4,BENTON-MS,0.23118279569892472
5,BOLIVAR-MS,0.028925619834710745
6,CALHOUN-MS,0.07836990595611286
7,CARROLL-MS,0.2192513368983957
8,CHICKASAW-MS,0.14051282051282052
9,CHOCTAW-MS,0.0
10,CLAIBORNE-MS,0.0
11,CLARKE-MS,0.042458100558659215
12,CLAY-MS,0.09401709401709402
13,COAHOMA-MS,0.07511737089201878
14,COPIAH-MS,0.09405684754521963
15,COVINGTON-MS,0.16717325227963525
16,DESOTO-MS,0.0598314606741573
17,FORREST-MS,0.00963159162051529
18,FRANKLIN-MS,0.01893939393939394
19,GEORGE-MS,0.0681635926222935
20,GREENE-MS,0.03840245775729647
21,GRENADA-MS,0.100664767331434
22,HANCOCK-MS,0.11935953420669577
23,HARRISON-MS,0.07039106145251396
24,HINDS-MS,0.0779175156326846
25,HOLMES-MS,0.018257261410788383
26,HUMPHREYS-MS,0.07177033492822966
27,ISSAQUENA-MS,0.0
28,ITAWAMBA-MS,0.07898089171974522
29,JACKSON-MS,0.04299961144929413
30,JASPER-MS,0.055693069306930694
31,JEFFERSON-MS,0.0
32,JEFFERSON DAVIS-MS,0.10567514677103718
33,JONES-MS,0.09425939050318922
34,KEMPER-MS,0.0
35,LAFAYETTE-MS,0.06413301662707839
36,LAMAR-MS,0.11726283048211508
37,LAUDERDALE-MS,0.07264841420439143
38,LAWRENCE-MS,0.055632823365785816
39,LEAKE-MS,0.024763292061179897
40,LEE-MS,0.09757709251101322
41,LEFLORE-MS,0.1411395713538944
42,LINCOLN-MS,0.035528185693983895
43,LOWNDES-MS,0.024662939822426833
44,MADISON-MS,0.02913290811928978
45,MARION-MS,0.06639676113360324
46,MARSHALL-MS,0.035023523261892314
47,MONROE-MS,0.0587792012057272
48,MONTGOMERY-MS,0.0
49,NESHOBA-MS,0.0704145371947757
50,NEWTON-MS,0.08755426917510854
51,NOXUBEE-MS,0.3765867418899859
52,OKTIBBEHA-MS,0.016610675625233298
53,PANOLA-MS,0.07733333333333334
54,PEARL RIVER-MS,0.12449664429530201
55,PERRY-MS,0.15625
56,PIKE-MS,0.07079270877490462
57,PONTOTOC-MS,0.1171605789110958
58,PRENTISS-MS,0.02367797947908445
59,QUITMAN-MS,0.027247956403269755
60,RANKIN-MS,0.051970876223951794
61,SCOTT-MS,0.15404201145767027
62,SHARKEY-MS,0.0
63,SIMPSON-MS,0.02969502407704655
64,SMITH-MS,0.022781774580335732
65,STONE-MS,0.046999276934201015
66,SUNFLOWER-MS,0.08957528957528957
67,TALLAHATCHIE-MS,0.011627906976744186
68,TATE-MS,0.012715340442986054
69,TIPPAH-MS,0.03384367445608381
70,TISHOMINGO-MS,0.04114285714285714
71,TUNICA-MS,0.08651911468812877
72,UNION-MS,0.13690952762209768
73,WALTHALL-MS,0.03571428571428571
74,WARREN-MS,0.08192671881432688
75,WASHINGTON-MS,0.05745721271393643
76,WAYNE-MS,0.021238938053097345
77,WEBSTER-MS,0.1936
78,WILKINSON-MS,0.06474820143884892
79,WINSTON-MS,0.1078107810781078
80,YALOBUSHA-MS,0.05979381443298969
81,YAZOO-MS,0.2009685230024213
0,ADAMS-CO,0.084962434119538
1,ALAMOSA-CO,0.006939090208172706
2,ARAPAHOE-CO,0.059287042582027924
3,ARCHULETA-CO,0.3715953307392996
4,BACA-CO,0.0
5,BENT-CO,0.09401709401709402
6,BOULDER-CO,0.02668922093788178
7,BROOMFIELD-CO,0.05653409090909091
8,CHAFFEE-CO,0.1997439180537772
9,CHEYENNE-CO,0.0
10,CLEAR CREEK-CO,0.18816388467374812
11,CONEJOS-CO,0.1740976645435244
12,COSTILLA-CO,0.0
13,CROWLEY-CO,0.0
14,CUSTER-CO,0.0
15,DELTA-CO,0.0673469387755102
16,DENVER-CO,0.08393976511276029
17,DOLORES-CO,0.02702702702702703
18,DOUGLAS-CO,0.02151613710282712
19,EAGLE-CO,0.013714285714285714
20,ELBERT-CO,0.0649056603773585
21,EL PASO-CO,0.046385006020627194
22,FREMONT-CO,0.018471337579617834
23,GARFIELD-CO,0.01814646791963707
24,GILPIN-CO,0.0
25,GRAND-CO,0.0
26,GUNNISON-CO,0.026533996683250415
27,HINSDALE-CO,0.0
28,HUERFANO-CO,0.06643356643356643
29,JACKSON-CO,0.0
30,JEFFERSON-CO,0.04821898980643683
31,KIOWA-CO,0.06060606060606061
32,KIT CARSON-CO,0.20552147239263804
33,LAKE-CO,0.2615803814713896
34,LA PLATA-CO,0.07150188162846391
35,LARIMER-CO,0.05126498002663116
36,LAS ANIMAS-CO,0.09654178674351585
37,LINCOLN-CO,0.006993006993006993
38,LOGAN-CO,0.07290803645401822
39,MESA-CO,0.07715454983148773
40,MINERAL-CO,0.0
41,MOFFAT-CO,0.14469453376205788
42,MONTEZUMA-CO,0.13365384615384615
43,MONTROSE-CO,0.0707823310271421
44,MORGAN-CO,0.15
45,OTERO-CO,0.15158045977011494
46,OURAY-CO,0.0
47,PARK-CO,0.06355140186915888
48,PHILLIPS-CO,0.005434782608695652
49,PITKIN-CO,0.1407766990291262
50,PROWERS-CO,0.03821656050955414
51,PUEBLO-CO,0.07079231129864041
52,RIO BLANCO-CO,0.0027100271002710027
53,RIO GRANDE-CO,0.043243243243243246
54,ROUTT-CO,0.0
55,SAGUACHE-CO,0.00398406374501992
56,SAN JUAN-CO,0.0
57,SAN MIGUEL-CO,0.0038022813688212928
58,SEDGWICK-CO,0.17272727272727273
59,SUMMIT-CO,0.053663570691434466
60,TELLER-CO,0.0
61,WASHINGTON-CO,0.058823529411764705
62,WELD-CO,0.058374370608089414
63,YUMA-CO,0.011940298507462687
0,ANDERSON-TX,0.0690846286701209
1,ANDREWS-TX,0.04732690622261174
2,ANGELINA-TX,0.0314410480349345
3,ARANSAS-TX,0.053231939163498096
4,ARCHER-TX,0.012875536480686695
5,ARMSTRONG-TX,0.0
6,ATASCOSA-TX,0.144493095318289
7,AUSTIN-TX,0.031966643502432245
8,BAILEY-TX,0.11609498680738786
9,BANDERA-TX,0.0
10,BASTROP-TX,0.027075011096316024
11,BAYLOR-TX,0.0
12,BEE-TX,0.10281447443997703
13,BELL-TX,0.05345612893538215
14,BEXAR-TX,0.052912405513561585
15,BLANCO-TX,0.08670520231213873
16,BORDEN-TX,0.0
17,BOSQUE-TX,0.05652173913043478
18,BOWIE-TX,0.06531073446327684
19,BRAZORIA-TX,0.03593352298248241
20,BRAZOS-TX,0.03294129373068873
21,BREWSTER-TX,0.005813953488372093
22,BRISCOE-TX,0.0
23,BROOKS-TX,0.05533596837944664
24,BROWN-TX,0.026034997865983782
25,BURLESON-TX,0.0
26,BURNET-TX,0.13804713804713806
27,CALDWELL-TX,0.06893004115226338
28,CALHOUN-TX,0.2039381153305204
29,CALLAHAN-TX,0.008032128514056224
30,CAMERON-TX,0.07706396654801811
31,CAMP-TX,0.007207207207207207
32,CARSON-TX,0.11910669975186104
33,CASS-TX,0.012987012987012988
34,CASTRO-TX,0.05432937181663837
35,CHAMBERS-TX,0.053997488488907494
36,CHEROKEE-TX,0.13408010862186015
37,CHILDRESS-TX,0.023148148148148147
38,CLAY-TX,0.0022988505747126436
39,COCHRAN-TX,0.2620320855614973
40,COKE-TX,0.17796610169491525
41,COLEMAN-TX,0.18032786885245902
42,COLLIN-TX,0.02801935882973691
43,COLLINGSWORTH-TX,0.0875
44,COLORADO-TX,0.06816677696889477
45,COMAL-TX,0.07227630350713428
46,COMANCHE-TX,0.06279434850863422
47,CONCHO-TX,0.0449438202247191
48,COOKE-TX,0.019474196689386564
49,CORYELL-TX,0.05854341736694678
50,COTTLE-TX,0.1391304347826087
51,CRANE-TX,0.0
52,CROCKETT-TX,0.0
53,CROSBY-TX,0.05699481865284974
54,CULBERSON-TX,0.8913043478260869
55,DALLAM-TX,0.08418367346938775
56,DALLAS-TX,0.06790769361292968
57,DAWSON-TX,0.12517385257301808
58,DEAF SMITH-TX,0.037719298245614034
59,DELTA-TX,0.13118279569892474
60,DENTON-TX,0.03259433866411981
61,DEWITT-TX,0.05177993527508091
62,DICKENS-TX,0.0
63,DIMMIT-TX,0.05802469135802469
64,DONLEY-TX,0.12830188679245283
65,DUVAL-TX,0.1119186046511628
66,EASTLAND-TX,0.03302286198137172
67,ECTOR-TX,0.09517819706498952
68,EDWARDS-TX,0.0
69,ELLIS-TX,0.05537867824409069
70,EL PASO-TX,0.036432407008191905
71,ERATH-TX,0.0014756517461878996
72,FALLS-TX,0.1206896551724138
73,FANNIN-TX,0.02261904761904762
74,FAYETTE-TX,0.07157057654075547
75,FISHER-TX,0.046296296296296294
76,FLOYD-TX,0.12648221343873517
77,FOARD-TX,0.0
78,FORT BEND-TX,0.022198110221981104
79,FRANKLIN-TX,0.11705685618729098
80,FREESTONE-TX,0.09660842754367935
81,FRIO-TX,0.0448907265209687
82,GAINES-TX,0.3022440392706872
83,GALVESTON-TX,0.04355145262014662
84,GARZA-TX,0.0364741641337386
85,GILLESPIE-TX,0.11127487103905674
86,GLASSCOCK-TX,0.030303030303030304
87,GOLIAD-TX,0.03153153153153153
88,GONZALES-TX,0.13346418056918546
89,GRAY-TX,0.05384615384615385
90,GRAYSON-TX,0.025299795261772447
91,GREGG-TX,0.05415803492157443
92,GRIMES-TX,0.16757123473541383
93,GUADALUPE-TX,0.028606965174129355
94,HALE-TX,0.07794117647058824
95,HALL-TX,0.015789473684210527
96,HAMILTON-TX,0.06289308176100629
97,HANSFORD-TX,0.0798611111111111
98,HARDEMAN-TX,0.19148936170212766
99,HARDIN-TX,0.028424657534246577
100,HARRIS-TX,0.0619587283442064
101,HARRISON-TX,0.06094329623741388
102,HARTLEY-TX,0.05426356589147287
103,HASKELL-TX,0.014669926650366748
104,HAYS-TX,0.024205650159848633
105,HEMPHILL-TX,0.0
106,HENDERSON-TX,0.06611153166792834
107,HIDALGO-TX,0.05647184771335854
108,HILL-TX,0.04349951124144673
109,HOCKLEY-TX,0.05307994757536042
110,HOOD-TX,0.05399151561897416
111,HOPKINS-TX,0.03924914675767918
112,HOUSTON-TX,0.0776794493608653
113,HOWARD-TX,0.06318681318681318
114,HUDSPETH-TX,0.0411522633744856
115,HUNT-TX,0.06037414965986394
116,HUTCHINSON-TX,0.02063273727647868
117,IRION-TX,0.0
118,JACK-TX,0.05582137161084529
119,JACKSON-TX,0.0
120,JASPER-TX,0.05894206549118388
121,JEFF DAVIS-TX,0.0
122,JEFFERSON-TX,0.07034309885633715
123,JIM HOGG-TX,0.5625
124,JIM WELLS-TX,0.12900096993210475
125,JOHNSON-TX,0.1753126922288292
126,JONES-TX,0.19672131147540983
127,KARNES-TX,0.09069493521790342
128,KAUFMAN-TX,0.03401174702909439
129,KENDALL-TX,0.0
130,KENEDY-TX,
131,KENT-TX,0.0
132,KERR-TX,0.04934626739772248
133,KIMBLE-TX,0.09019607843137255
134,KING-TX,0.0
135,KINNEY-TX,0.0
136,KLEBERG-TX,0.0530579181855002
137,KNOX-TX,0.0979381443298969
138,LAMAR-TX,0.10837438423645321
139,LAMB-TX,0.010144927536231883
140,LAMPASAS-TX,0.06200177147918512
141,LA SALLE-TX,0.1782178217821782
142,LAVACA-TX,0.009970089730807577
143,LEE-TX,0.0038910505836575876
144,LEON-TX,0.12398921832884097
145,LIBERTY-TX,0.05997770345596432
146,LIMESTONE-TX,0.0832579185520362
147,LIPSCOMB-TX,0.25688073394495414
148,LIVE OAK-TX,0.2259475218658892
149,LLANO-TX,0.24093264248704663
150,LOVING-TX,
151,LUBBOCK-TX,0.02848487588732649
152,LYNN-TX,0.034482758620689655
153,MCCULLOCH-TX,0.0
154,MCLENNAN-TX,0.038140505448643634
155,MCMULLEN-TX,0.0
156,MADISON-TX,0.10683012259194395
157,MARION-TX,0.07650273224043716
158,MARTIN-TX,0.23529411764705882
159,MASON-TX,0.0
160,MATAGORDA-TX,0.008964143426294821
161,MAVERICK-TX,0.0600142891164563
162,MEDINA-TX,0.019182389937106917
163,MENARD-TX,0.0
164,MIDLAND-TX,0.06266620418545496
165,MILAM-TX,0.10776545166402536
166,MILLS-TX,0.003367003367003367
167,MITCHELL-TX,0.08498023715415019
168,MONTAGUE-TX,0.10599721059972106
169,MONTGOMERY-TX,0.053444575436050905
170,MOORE-TX,0.19599303135888502
171,MORRIS-TX,0.024013722126929673
172,MOTLEY-TX,0.0
173,NACOGDOCHES-TX,0.01599709143792038
174,NAVARRO-TX,0.10411537108688006
175,NEWTON-TX,0.12953367875647667
176,NOLAN-TX,0.2557932263814617
177,NUECES-TX,0.09794467173193064
178,OCHILTREE-TX,0.057863501483679525
179,OLDHAM-TX,0.049689440993788817
180,ORANGE-TX,0.05809414466130884
181,PALO PINTO-TX,0.009226401703335699
182,PANOLA-TX,0.022317596566523604
183,PARKER-TX,0.0382821075740944
184,PARMER-TX,0.08455882352941177
185,PECOS-TX,0.07446808510638298
186,POLK-TX,0.11604831751509923
187,POTTER-TX,0.06972681067344345
188,PRESIDIO-TX,0.366412213740458
189,RAINS-TX,0.13319672131147542
190,RANDALL-TX,0.10136080376446649
191,REAGAN-TX,0.12903225806451613
192,REAL-TX,0.0
193,RED RIVER-TX,0.04807692307692308
194,REEVES-TX,0.07816711590296496
195,REFUGIO-TX,0.014044943820224719
196,ROBERTS-TX,0.0
197,ROBERTSON-TX,0.026462395543175487
198,ROCKWALL-TX,0.020572002007024585
199,RUNNELS-TX,0.0774487471526196
200,RUSK-TX,0.10453720508166969
201,SABINE-TX,0.017391304347826087
202,SAN AUGUSTINE-TX,0.1073170731707317
203,SAN JACINTO-TX,0.03736479842674533
204,SAN PATRICIO-TX,0.04106343774677547
205,SAN SABA-TX,0.0
206,SCHLEICHER-TX,0.0
207,SCURRY-TX,0.14703196347031963
208,SHACKELFORD-TX,0.2946859903381642
209,SHELBY-TX,0.01951854261548471
210,SHERMAN-TX,0.14743589743589744
211,SMITH-TX,0.08059236165237724
212,SOMERVELL-TX,0.0
213,STARR-TX,0.09202723479024819
214,STEPHENS-TX,0.007797270955165692
215,STERLING-TX,0.0
216,STONEWALL-TX,0.0
217,SUTTON-TX,0.0
218,SWISHER-TX,0.042134831460674156
219,TARRANT-TX,0.06614455321807956
220,TAYLOR-TX,0.0714794585609119
221,TERRELL-TX,0.0
222,TERRY-TX,0.06447368421052632
223,THROCKMORTON-TX,0.0
224,TITUS-TX,0.014256619144602852
225,TOM GREEN-TX,0.03533148074632791
226,TRAVIS-TX,0.05253909110138466
227,TRINITY-TX,0.030395136778115502
228,TYLER-TX,0.1581151832460733
229,UPSHUR-TX,0.040344514959202174
230,UPTON-TX,0.009009009009009009
231,UVALDE-TX,0.045871559633027525
232,VAL VERDE-TX,0.084774499830451
233,VAN ZANDT-TX,0.04244124868467204
234,VICTORIA-TX,0.07114706492428957
235,WALKER-TX,0.01233262861169838
236,WALLER-TX,0.08835738288199249
237,WARD-TX,0.06932409012131716
238,WASHINGTON-TX,0.03818615751789976
239,WEBB-TX,0.037925817726537636
240,WHARTON-TX,0.12084717607973422
241,WHEELER-TX,0.16845878136200718
242,WICHITA-TX,0.04265773310999442
243,WILBARGER-TX,0.3239247311827957
244,WILLACY-TX,0.09655172413793103
245,WILLIAMSON-TX,0.052615395127951076
246,WILSON-TX,0.06201275690999291
247,WINKLER-TX,0.046511627906976744
248,WISE-TX,0.05018633540372671
249,WOOD-TX,0.11902390438247012
250,YOAKUM-TX,0.3269230769230769
251,YOUNG-TX,0.007177033492822967
252,ZAPATA-TX,0.0927960927960928
253,ZAVALA-TX,0.04
0,ABBEVILLE-SC,0.06330935251798561
1,AIKEN-SC,0.055505589104458436
2,ALLENDALE-SC,0.24838709677419354
3,ANDERSON-SC,0.10286661466458659
4,BAMBERG-SC,0.0
5,BARNWELL-SC,0.1021377672209026
6,BEAUFORT-SC,0.03501023376063773
7,BERKELEY-SC,0.03140946683089917
8,CALHOUN-SC,0.02120141342756184
9,CHARLESTON-SC,0.05667951188182402
10,CHEROKEE-SC,0.09257075471698113
11,CHESTER-SC,0.13050847457627118
12,CHESTERFIELD-SC,0.14531384350816853
13,CLARENDON-SC,0.07257546563904946
14,COLLETON-SC,0.06101511879049676
15,DARLINGTON-SC,0.18069584736251404
16,DILLON-SC,0.08819241982507289
17,DORCHESTER-SC,0.0956364458512322
18,EDGEFIELD-SC,0.04749679075738126
19,FAIRFIELD-SC,0.014044943820224719
20,FLORENCE-SC,0.03003087285994948
21,GEORGETOWN-SC,0.0392618767177071
22,GREENVILLE-SC,0.05216294711097524
23,GREENWOOD-SC,0.1452599388379205
24,HAMPTON-SC,0.016094420600858368
25,HORRY-SC,0.055052985267510984
26,JASPER-SC,0.03875432525951557
27,KERSHAW-SC,0.08427973699940228
28,LANCASTER-SC,0.08728943338437979
29,LAURENS-SC,0.05906123717749456
30,LEE-SC,0.041065482796892344
31,LEXINGTON-SC,0.05920383553682987
32,MCCORMICK-SC,0.1896551724137931
33,MARION-SC,0.0856338028169014
34,MARLBORO-SC,0.2
35,NEWBERRY-SC,0.06230802983764809
36,OCONEE-SC,0.07767565965016306
37,ORANGEBURG-SC,0.05639476334340383
38,PICKENS-SC,0.05547416739916007
39,RICHLAND-SC,0.03856057475283721
40,SALUDA-SC,0.29235537190082644
41,SPARTANBURG-SC,0.05399351606248158
42,SUMTER-SC,0.01877848678213309
43,UNION-SC,0.09914529914529914
44,WILLIAMSBURG-SC,0.05055401662049862
45,YORK-SC,0.0313928888282263
0,BARBOUR-WV,0.033928571428571426
1,BERKELEY-WV,0.06761421319796955
2,BOONE-WV,0.1158371040723982
3,BRAXTON-WV,0.021487603305785124
4,BROOKE-WV,0.030780243378668574
5,CABELL-WV,0.06555423122765197
6,CALHOUN-WV,0.0
7,CLAY-WV,0.029723991507430998
8,DODDRIDGE-WV,0.05434782608695652
9,FAYETTE-WV,0.011156186612576065
10,GILMER-WV,0.0
11,GRANT-WV,0.0
12,GREENBRIER-WV,0.020626432391138275
13,HAMPSHIRE-WV,0.014042126379137413
14,HANCOCK-WV,0.0946938775510204
15,HARDY-WV,0.014028056112224449
16,HARRISON-WV,0.05622214604045252
17,JACKSON-WV,0.08597603946441155
18,JEFFERSON-WV,0.02260072060268588
19,KANAWHA-WV,0.06769154475576494
20,LEWIS-WV,0.0
21,LINCOLN-WV,0.021628498727735368
22,LOGAN-WV,0.030800821355236138
23,MCDOWELL-WV,0.11668928086838534
24,MARION-WV,0.037290455011974
25,MARSHALL-WV,0.006374501992031873
26,MASON-WV,0.024451939291736932
27,MERCER-WV,0.005442176870748299
28,MINERAL-WV,0.015479876160990712
29,MINGO-WV,0.06629834254143646
30,MONONGALIA-WV,0.005168935955622794
31,MONROE-WV,0.0
32,MORGAN-WV,0.08561020036429873
33,NICHOLAS-WV,0.0
34,OHIO-WV,0.044374009508716325
35,PENDLETON-WV,0.0
36,PLEASANTS-WV,0.020671834625323
37,POCAHONTAS-WV,0.05277777777777778
38,PRESTON-WV,0.019127773527161437
39,PUTNAM-WV,0.01898960945897528
40,RALEIGH-WV,0.06128830519074421
41,RANDOLPH-WV,0.046620046620046623
42,RITCHIE-WV,0.010723860589812333
43,ROANE-WV,0.18627450980392157
44,SUMMERS-WV,0.03938730853391685
45,TAYLOR-WV,0.003316749585406302
46,TUCKER-WV,0.016286644951140065
47,TYLER-WV,0.04672897196261682
48,UPSHUR-WV,0.045454545454545456
49,WAYNE-WV,0.13697219361483007
50,WEBSTER-WV,0.10091743119266056
51,WETZEL-WV,0.12979351032448377
52,WIRT-WV,0.04741379310344827
53,WOOD-WV,0.04877425944841675
54,WYOMING-WV,0.10714285714285714
0,BEAVERHEAD-MT,0.03768506056527591
1,BIG HORN-MT,0.10114942528735632
2,BLAINE-MT,0.02280130293159609
3,BROADWATER-MT,0.31097560975609756
4,CARBON-MT,0.07075471698113207
5,CARTER-MT,0.45
6,CASCADE-MT,0.04728950403690888
7,CHOUTEAU-MT,0.21929824561403508
8,CUSTER-MT,0.0896
9,DANIELS-MT,0.0
10,DAWSON-MT,0.0166270783847981
11,DEER LODGE-MT,0.24803149606299213
12,FALLON-MT,0.0
13,FERGUS-MT,0.01282051282051282
14,FLATHEAD-MT,0.059736898857019625
15,GALLATIN-MT,0.031113124905603383
16,GARFIELD-MT,0.43902439024390244
17,GLACIER-MT,0.05747126436781609
18,GOLDEN VALLEY-MT,0.0967741935483871
19,GRANITE-MT,0.09722222222222222
20,HILL-MT,0.0
21,JEFFERSON-MT,0.06551724137931035
22,JUDITH BASIN-MT,0.0
23,LAKE-MT,0.1735769501054111
24,LEWIS AND CLARK-MT,0.13756281407035176
25,LIBERTY-MT,0.22580645161290322
26,LINCOLN-MT,0.0611353711790393
27,MCCONE-MT,0.0
28,MADISON-MT,0.0
29,MEAGHER-MT,0.0
30,MINERAL-MT,0.0
31,MISSOULA-MT,0.014752675730402082
32,MUSSELSHELL-MT,0.1711229946524064
33,PARK-MT,0.12939001848428835
34,PETROLEUM-MT,0.0
35,PHILLIPS-MT,0.0
36,PONDERA-MT,0.11621621621621622
37,POWDER RIVER-MT,0.0
38,POWELL-MT,0.2059800664451827
39,PRAIRIE-MT,0.0
40,RAVALLI-MT,0.12538540596094552
41,RICHLAND-MT,0.002728512960436562
42,ROOSEVELT-MT,0.17758369723435224
43,ROSEBUD-MT,0.09430604982206406
44,SANDERS-MT,0.0556792873051225
45,SHERIDAN-MT,0.0
46,SILVER BOW-MT,0.09079445145018916
47,STILLWATER-MT,0.027083333333333334
48,SWEET GRASS-MT,0.11224489795918367
49,TETON-MT,0.02564102564102564
50,TOOLE-MT,0.035555555555555556
51,TREASURE-MT,0.6296296296296297
52,VALLEY-MT,0.0
53,WHEATLAND-MT,0.2857142857142857
54,WIBAUX-MT,0.0
55,YELLOWSTONE-MT,0.11038001879951659
0,BEAVER-UT,0.07984031936127745
1,BOX ELDER-UT,0.04375
2,CACHE-UT,0.05136737028179266
3,CARBON-UT,0.029225908372827805
4,DAGGETT-UT,0.0
5,DAVIS-UT,0.05556576891258388
6,DUCHESNE-UT,0.096137339055794
7,EMERY-UT,0.037996545768566495
8,GARFIELD-UT,0.03592814371257485
9,GRAND-UT,0.04912280701754386
10,IRON-UT,0.06713018460800767
11,JUAB-UT,0.0998719590268886
12,KANE-UT,0.10543130990415335
13,MILLARD-UT,0.13032581453634084
14,MORGAN-UT,0.02165087956698241
15,PIUTE-UT,0.1282051282051282
16,RICH-UT,0.0
17,SALT LAKE-UT,0.06983763861087282
18,SAN JUAN-UT,0.009514747859181731
19,SANPETE-UT,0.030927835051546393
20,SEVIER-UT,0.1571072319201995
21,SUMMIT-UT,0.10419161676646707
22,TOOELE-UT,0.10281543274244004
23,UINTAH-UT,0.08424041646947468
24,UTAH-UT,0.029632447741635492
25,WASATCH-UT,0.08454227113556778
26,WASHINGTON-UT,0.06130818125897068
27,WAYNE-UT,0.0
28,WEBER-UT,0.0698157838147803
0,AUTAUGA-AL,0.03714661406969099
1,BALDWIN-AL,0.0611230259309807
2,BARBOUR-AL,0.03710575139146568
3,BIBB-AL,0.11072362685265912
4,BLOUNT-AL,0.04623901009443178
5,BULLOCK-AL,0.11010215664018161
6,BUTLER-AL,0.2635838150289017
7,CALHOUN-AL,0.05826771653543307
8,CHAMBERS-AL,0.12518195050946143
9,CHEROKEE-AL,0.05276174773289365
10,CHILTON-AL,0.0033349213911386373
11,CHOCTAW-AL,0.0
12,CLARKE-AL,0.1146067415730337
13,CLAY-AL,0.07174231332357248
14,CLEBURNE-AL,0.0771513353115727
15,COFFEE-AL,0.03555906756222837
16,COLBERT-AL,0.09335443037974683
17,CONECUH-AL,0.005772005772005772
18,COOSA-AL,0.17445482866043613
19,COVINGTON-AL,0.04240282685512368
20,CRENSHAW-AL,0.018121911037891267
21,CULLMAN-AL,0.10595065312046444
22,DALE-AL,0.06152549515381374
23,DALLAS-AL,0.054588235294117646
24,DEKALB-AL,0.06966580976863754
25,ELMORE-AL,0.041888804265041886
26,ESCAMBIA-AL,0.1263326226012793
27,ETOWAH-AL,0.04861407249466951
28,FAYETTE-AL,0.0
29,FRANKLIN-AL,0.02949438202247191
30,GENEVA-AL,0.0903522205206738
31,GREENE-AL,0.0
32,HALE-AL,0.14883720930232558
33,HENRY-AL,0.08308308308308308
34,HOUSTON-AL,0.03867962737950587
35,JACKSON-AL,0.04772141014617369
36,JEFFERSON-AL,0.050816479400749064
37,LAMAR-AL,0.09777777777777778
38,LAUDERDALE-AL,0.019570707070707072
39,LAWRENCE-AL,0.013986013986013986
40,LEE-AL,0.04755870924142592
41,LIMESTONE-AL,0.05275134464211833
42,LOWNDES-AL,0.10377358490566038
43,MACON-AL,0.0801223241590214
44,MADISON-AL,0.02626878217925817
45,MARENGO-AL,0.012909632571996028
46,MARION-AL,0.1392156862745098
47,MARSHALL-AL,0.052001569858712716
48,MOBILE-AL,0.05978081934057664
49,MONROE-AL,0.05830670926517572
50,MONTGOMERY-AL,0.05308641975308642
51,MORGAN-AL,0.05875088214537756
52,PERRY-AL,9.208103130755065E-4
53,PICKENS-AL,0.09751243781094528
54,PIKE-AL,0.023541114058355437
55,RANDOLPH-AL,0.021660649819494584
56,RUSSELL-AL,0.11141516810007819
57,ST. CLAIR-AL,0.07440398218496201
58,SHELBY-AL,0.027110236893868125
59,SUMTER-AL,0.0513347022587269
60,TALLADEGA-AL,0.06312375249500998
61,TALLAPOOSA-AL,0.183547313361864
62,TUSCALOOSA-AL,0.014267729752412925
63,WALKER-AL,0.031217838765008575
64,WASHINGTON-AL,0.020702070207020702
65,WILCOX-AL,0.018808777429467086
66,WINSTON-AL,0.25452812202097236
0,ANDERSON-TN,0.05867742936976095
1,BEDFORD-TN,0.03282374100719424
2,BENTON-TN,0.15973377703826955
3,BLEDSOE-TN,0.0
4,BLOUNT-TN,0.021778860798050564
5,BRADLEY-TN,0.07015554115359689
6,CAMPBELL-TN,0.06580645161290323
7,CANNON-TN,0.061514195583596214
8,CARROLL-TN,0.02178649237472767
9,CARTER-TN,0.017761989342806393
10,CHEATHAM-TN,0.026517083120856707
11,CHESTER-TN,0.04631578947368421
12,CLAIBORNE-TN,0.03534031413612566
13,CLAY-TN,0.1
14,COCKE-TN,0.05224339274738783
15,COFFEE-TN,0.04343220338983051
16,CROCKETT-TN,0.06258148631029987
17,CUMBERLAND-TN,0.0997742663656885
18,DAVIDSON-TN,0.049642524090767796
19,DECATUR-TN,0.006237006237006237
20,DEKALB-TN,0.00392156862745098
21,DICKSON-TN,0.01828524989841528
22,DYER-TN,0.0501952035694367
23,FAYETTE-TN,0.0874224478285392
24,FENTRESS-TN,0.007592190889370932
25,FRANKLIN-TN,0.028460038986354776
26,GIBSON-TN,0.039711191335740074
27,GILES-TN,0.0488997555012225
28,GRAINGER-TN,0.07308970099667775
29,GREENE-TN,0.031585403250536645
30,GRUNDY-TN,0.024817518248175182
