
County-State,Percentage of Teens Who Work Part or Full time
POLK-OR,0.5398294320450009
SHERMAN-OR,0.2755905511811024
TILLAMOOK-OR,0.7214799588900308
UMATILLA-OR,0.5367955286446204
UNION-OR,0.6779100529100529
WALLOWA-OR,0.8679245283018868
WASCO-OR,0.5804132973944295
WASHINGTON-OR,0.47413452205485856
WHEELER-OR,0.6764705882352942
YAMHILL-OR,0.5488076857093841
ADAMS-PA,0.7036558345642541
ALLEGHENY-PA,0.5839567309380816
ARMSTRONG-PA,0.46513274336283184
BEAVER-PA,0.5264910248986682
BEDFORD-PA,0.5973033707865169
BERKS-PA,0.6048464591602256
BLAIR-PA,0.5155469631061704
BRADFORD-PA,0.46181427034779493
BUCKS-PA,0.5567710544362081
BUTLER-PA,0.6335094492989229
CAMBRIA-PA,0.5419109026963658
CAMERON-PA,0.4154929577464789
CARBON-PA,0.5742349829996222
CENTRE-PA,0.6436940041350793
CHESTER-PA,0.594032208220307
CLARION-PA,0.635447291054179
CLEARFIELD-PA,0.5389589395408988
CLINTON-PA,0.5859178541492037
COLUMBIA-PA,0.2843828142759718
CRAWFORD-PA,0.5573699107337252
CUMBERLAND-PA,0.6816993952064512
DAUPHIN-PA,0.5317065707947678
DELAWARE-PA,0.5237779042559919
ELK-PA,0.6561514195583596
ERIE-PA,0.5808031341821743
FAYETTE-PA,0.4836495031616983
FOREST-PA,0.29411764705882354
FRANKLIN-PA,0.5904820766378245
FULTON-PA,0.5794701986754967
GREENE-PA,0.5872689938398358
HUNTINGDON-PA,0.6581524052788421
INDIANA-PA,0.6059342421812349
JEFFERSON-PA,0.5458624127617149
JUNIATA-PA,0.5933710590137429
LACKAWANNA-PA,0.5835838571558714
LANCASTER-PA,0.7029339417489573
LAWRENCE-PA,0.5806377609543474
LEBANON-PA,0.6528138528138528
LEHIGH-PA,0.5448064661880616
LUZERNE-PA,0.5137123314189843
LYCOMING-PA,0.5613774921733399
MCKEAN-PA,0.6308307418924922
MERCER-PA,0.5163986124251025
MIFFLIN-PA,0.5460959548447789
MONROE-PA,0.499024770821143
MONTGOMERY-PA,0.5166138842809028
MONTOUR-PA,0.4163614163614164
NORTHAMPTON-PA,0.60050022737608
NORTHUMBERLAND-PA,0.5193471966306923
PERRY-PA,0.5623809523809524
PHILADELPHIA-PA,0.39609045611345345
PIKE-PA,0.50322335987865
POTTER-PA,0.4326145552560647
SCHUYLKILL-PA,0.48206503519946364
SNYDER-PA,0.6474313863476425
SOMERSET-PA,0.5982627578718784
SULLIVAN-PA,0.47540983606557374
SUSQUEHANNA-PA,0.4909855769230769
TIOGA-PA,0.42709735307312696
UNION-PA,0.6102564102564103
VENANGO-PA,0.5205779334500875
WARREN-PA,0.5274847307051638
WASHINGTON-PA,0.5889467990952896
WAYNE-PA,0.6143001007049346
WESTMORELAND-PA,0.5858091125861958
WYOMING-PA,0.5677842565597667
YORK-PA,0.573317254008665
BRISTOL-RI,0.7033615601744932
KENT-RI,0.5115703682142337
NEWPORT-RI,0.6497359818959014
PROVIDENCE-RI,0.5160395824271422
WASHINGTON-RI,0.700375704445836
ABBEVILLE-SC,0.44028776978417267
AIKEN-SC,0.40010278812797123
ALLENDALE-SC,0.18064516129032257
ANDERSON-SC,0.46031591263650545
BAMBERG-SC,0.539179104477612
BARNWELL-SC,0.3182897862232779
BEAUFORT-SC,0.6030378110524615
BERKELEY-SC,0.5234911138483196
CALHOUN-SC,0.26148409893992935
CHARLESTON-SC,0.4393598801113252
CHEROKEE-SC,0.42924528301886794
CHESTER-SC,0.4090395480225989
CHESTERFIELD-SC,0.4067067927773001
CLARENDON-SC,0.3705844572896596
COLLETON-SC,0.2786177105831533
DARLINGTON-SC,0.3148148148148148
DILLON-SC,0.42857142857142855
DORCHESTER-SC,0.526000452181777
EDGEFIELD-SC,0.44030808729139925
FAIRFIELD-SC,0.37359550561797755
FLORENCE-SC,0.3019927027785574
GEORGETOWN-SC,0.44954848841774636
GREENVILLE-SC,0.5771170895750535
GREENWOOD-SC,0.5374617737003058
HAMPTON-SC,0.3562231759656652
HORRY-SC,0.5189971568880848
JASPER-SC,0.5536332179930796
KERSHAW-SC,0.38971906754333535
LANCASTER-SC,0.31852986217457885
LAURENS-SC,0.5156978551445446
LEE-SC,0.17758046614872364
LEXINGTON-SC,0.4564869969490048
MCCORMICK-SC,0.36551724137931035
MARION-SC,0.3346478873239437
MARLBORO-SC,0.2774509803921569
NEWBERRY-SC,0.5225976305397104
OCONEE-SC,0.614882893566558
ORANGEBURG-SC,0.34159113796576035
PICKENS-SC,0.6191034280691474
RICHLAND-SC,0.5820326159519343
SALUDA-SC,0.4762396694214876
SPARTANBURG-SC,0.5685823754789272
SUMTER-SC,0.3515041020966272
UNION-SC,0.44871794871794873
WILLIAMSBURG-SC,0.2756232686980609
YORK-SC,0.5268545690302328
AURORA-SD,0.45962732919254656
BEADLE-SD,0.6902887139107612
BENNETT-SD,0.25691699604743085
BON HOMME-SD,0.64
BROOKINGS-SD,0.7978896103896104
BROWN-SD,0.7388710417622762
BRULE-SD,0.8017241379310345
BUFFALO-SD,0.38953488372093026
BUTTE-SD,0.8088531187122736
CAMPBELL-SD,0.43103448275862066
CHARLES MIX-SD,0.5267857142857143
CLARK-SD,0.672566371681416
CLAY-SD,0.9049605934167826
CODINGTON-SD,0.7964912280701755
CORSON-SD,0.15693430656934307
CUSTER-SD,0.7246835443037974
DAVISON-SD,0.8540145985401459
DAY-SD,0.5064377682403434
DEUEL-SD,0.6813186813186813
DEWEY-SD,0.1813031161473088
DOUGLAS-SD,0.646551724137931
EDMUNDS-SD,0.4034090909090909
FALL RIVER-SD,0.6865671641791045
FAULK-SD,0.6607142857142857
GRANT-SD,0.5201149425287356
GREGORY-SD,0.6666666666666666
HAAKON-SD,0.4262295081967213
HAMLIN-SD,0.5983606557377049
HAND-SD,0.7792207792207793
HANSON-SD,0.7327935222672065
HARDING-SD,0.7941176470588235
HUGHES-SD,0.8347107438016529
HUTCHINSON-SD,0.8219895287958116
HYDE-SD,0.5142857142857142
JACKSON-SD,0.3333333333333333
JERAULD-SD,0.8888888888888888
JONES-SD,0.3488372093023256
KINGSBURY-SD,0.7094972067039106
LAKE-SD,0.7557251908396947
LAWRENCE-SD,0.8283261802575107
LINCOLN-SD,0.672316384180791
LYMAN-SD,0.5181347150259067
MCCOOK-SD,0.8498168498168498
MCPHERSON-SD,0.8641975308641975
MARSHALL-SD,0.7708333333333334
MEADE-SD,0.7550860719874805
MELLETTE-SD,0.38461538461538464
MINER-SD,0.2857142857142857
MINNEHAHA-SD,0.696596004891969
MOODY-SD,0.7951807228915663
OGLALA LAKOTA-SD,0.1973051010587103
PENNINGTON-SD,0.7054794520547946
PERKINS-SD,0.5140845070422535
POTTER-SD,0.675
ROBERTS-SD,0.5234215885947047
SANBORN-SD,0.6346153846153846
SPINK-SD,0.5227882037533512
STANLEY-SD,0.6160714285714286
SULLY-SD,0.8913043478260869
TODD-SD,0.10232558139534884
TRIPP-SD,0.6575757575757576
TURNER-SD,0.6633906633906634
UNION-SD,0.6198581560283688
WALWORTH-SD,0.5219123505976095
YANKTON-SD,0.7481818181818182
ZIEBACH-SD,0.14736842105263157
ANDERSON-TN,0.40080720273207077
BEDFORD-TN,0.4069244604316547
BENTON-TN,0.4259567387687188
BLEDSOE-TN,0.4081196581196581
BLOUNT-TN,0.535181236673774
BRADLEY-TN,0.5868438107582631
CAMPBELL-TN,0.4632258064516129
CANNON-TN,0.46214511041009465
CARROLL-TN,0.42919389978213507
CARTER-TN,0.44316163410301956
CHEATHAM-TN,0.5400305966343703
CHESTER-TN,0.20210526315789473
CLAIBORNE-TN,0.506544502617801
CLAY-TN,0.465625
COCKE-TN,0.44499078057775043
COFFEE-TN,0.495409604519774
CROCKETT-TN,0.3924380704041721
CUMBERLAND-TN,0.44469525959367945
DAVIDSON-TN,0.5791420578178427
DECATUR-TN,0.2079002079002079
DEKALB-TN,0.3006535947712418
DICKSON-TN,0.481511580658269
DYER-TN,0.60345789180145
FAYETTE-TN,0.36209813874788493
FENTRESS-TN,0.48156182212581344
FRANKLIN-TN,0.5138401559454191
GIBSON-TN,0.4239871640593662
GILES-TN,0.45965770171149145
GRAINGER-TN,0.5041528239202658
GREENE-TN,0.5197792088316467
GRUNDY-TN,0.3284671532846715
HAMBLEN-TN,0.4885830466061933
HAMILTON-TN,0.5136147609728823
HANCOCK-TN,0.35019455252918286
HARDEMAN-TN,0.3254759746146872
HARDIN-TN,0.2421875
HAWKINS-TN,0.4319818112921561
HAYWOOD-TN,0.4394765539803708
HENDERSON-TN,0.3786561264822134
HENRY-TN,0.3823321554770318
HICKMAN-TN,0.3627978478093774
HOUSTON-TN,0.6654411764705882
HUMPHREYS-TN,0.5055276381909548
JACKSON-TN,0.43359375
JEFFERSON-TN,0.605326049846364
JOHNSON-TN,0.303125
KNOX-TN,0.53793547348942
LAKE-TN,0.37943262411347517
LAUDERDALE-TN,0.3144963144963145
LAWRENCE-TN,0.41171088746569073
LEWIS-TN,0.5286624203821656
LINCOLN-TN,0.4252450980392157
LOUDON-TN,0.43912264995523725
MCMINN-TN,0.49007578491519305
MCNAIRY-TN,0.30479183032207385
MACON-TN,0.49765698219306465
MADISON-TN,0.4519444920335789
MARION-TN,0.511094674556213
MARSHALL-TN,0.39601769911504425
MAURY-TN,0.48937644341801384
MEIGS-TN,0.6789168278529981
MONROE-TN,0.4431920649233544
MONTGOMERY-TN,0.47126763230142954
MOORE-TN,0.3595505617977528
MORGAN-TN,0.44008264462809915
OBION-TN,0.3692201518288475
OVERTON-TN,0.41431451612903225
PERRY-TN,0.31521739130434784
PICKETT-TN,0.6560509554140127
POLK-TN,0.4457652303120357
PUTNAM-TN,0.3415592924219262
RHEA-TN,0.6377379619260918
ROANE-TN,0.42634508348794065
ROBERTSON-TN,0.49257910949313916
RUTHERFORD-TN,0.5244332763045337
SCOTT-TN,0.44657762938230383
SEQUATCHIE-TN,0.5170731707317073
SEVIER-TN,0.652744369123114
SHELBY-TN,0.37670550438195166
SMITH-TN,0.3691683569979716
STEWART-TN,0.4823196605374823
SULLIVAN-TN,0.5080423127083031
SUMNER-TN,0.5949489521762493
TIPTON-TN,0.24794745484400657
TROUSDALE-TN,0.6195826645264848
UNICOI-TN,0.42913385826771655
UNION-TN,0.5057833859095688
VAN BUREN-TN,0.4489051094890511
WARREN-TN,0.5415094339622641
WASHINGTON-TN,0.5356579136174487
WAYNE-TN,0.544973544973545
WEAKLEY-TN,0.5253947930004268
WHITE-TN,0.3654342218400688
WILLIAMSON-TN,0.5590938698704494
WILSON-TN,0.5627311522048364
ANDERSON-TX,0.32081174438687393
ANDREWS-TX,0.4750219106047327
ANGELINA-TX,0.39890829694323143
ARANSAS-TX,0.4699619771863118
ARCHER-TX,0.36909871244635195
ARMSTRONG-TX,0.5875
ATASCOSA-TX,0.3347928595486696
AUSTIN-TX,0.4621264767199444
BAILEY-TX,0.31398416886543534
BANDERA-TX,0.40350877192982454
BASTROP-TX,0.40057700843320015
BAYLOR-TX,0.6239316239316239
BEE-TX,0.27742676622630674
BELL-TX,0.4414134841583663
BEXAR-TX,0.4322792700895387
BLANCO-TX,0.6127167630057804
BORDEN-TX,0.5217391304347826
BOSQUE-TX,0.3847826086956522
BOWIE-TX,0.32361581920903953
BRAZORIA-TX,0.32594699805360083
BRAZOS-TX,0.4915279577394598
BREWSTER-TX,0.563953488372093
BRISCOE-TX,0.057692307692307696
BROOKS-TX,0.14624505928853754
BROWN-TX,0.4852752880921895
BURLESON-TX,0.40520043336944744
BURNET-TX,0.6479610924055369
CALDWELL-TX,0.4221536351165981
CALHOUN-TX,0.4606188466947961
CALLAHAN-TX,0.30254350736278446
CAMERON-TX,0.1869578740021426
CAMP-TX,0.40540540540540543
CARSON-TX,0.34987593052109184
CASS-TX,0.2623376623376623
CASTRO-TX,0.41086587436332767
CHAMBERS-TX,0.46462955211385515
CHEROKEE-TX,0.48268839103869654
CHILDRESS-TX,0.4351851851851852
CLAY-TX,0.4114942528735632
COCHRAN-TX,0.46524064171123
COKE-TX,0.2542372881355932
COLEMAN-TX,0.2997658079625293
COLLIN-TX,0.4360649175794185
COLLINGSWORTH-TX,0.65625
COLORADO-TX,0.45069490403706153
COMAL-TX,0.46512868382450995
COMANCHE-TX,0.4317111459968603
CONCHO-TX,0.10112359550561797
COOKE-TX,0.5837390457643622
CORYELL-TX,0.49019607843137253
COTTLE-TX,0.41739130434782606
CRANE-TX,0.46923076923076923
CROCKETT-TX,0.2777777777777778
CROSBY-TX,0.5595854922279793
CULBERSON-TX,0.8043478260869565
DALLAM-TX,0.6836734693877551
DALLAS-TX,0.3899124729571132
DAWSON-TX,0.6008344923504868
DEAF SMITH-TX,0.5131578947368421
DELTA-TX,0.3935483870967742
DENTON-TX,0.5175265692629697
DEWITT-TX,0.25674217907227614
DICKENS-TX,0.6956521739130435
DIMMIT-TX,0.562962962962963
DONLEY-TX,0.5283018867924528
DUVAL-TX,0.37209302325581395
EASTLAND-TX,0.642675698560542
ECTOR-TX,0.4729559748427673
EDWARDS-TX,0.9166666666666666
ELLIS-TX,0.5102749638205499
EL PASO-TX,0.31730882295300433
ERATH-TX,0.5971470732907034
FALLS-TX,0.25492610837438423
FANNIN-TX,0.4357142857142857
FAYETTE-TX,0.5536779324055666
FISHER-TX,0.3888888888888889
FLOYD-TX,0.30039525691699603
FOARD-TX,0.5955056179775281
FORT BEND-TX,0.3588995885889959
FRANKLIN-TX,0.540133779264214
FREESTONE-TX,0.1963001027749229
FRIO-TX,0.32309509746012993
GAINES-TX,0.6360448807854138
GALVESTON-TX,0.4620146619603584
GARZA-TX,0.45288753799392095
GILLESPIE-TX,0.6330140014738393
GLASSCOCK-TX,0.37373737373737376
GOLIAD-TX,0.44594594594594594
GONZALES-TX,0.4043179587831207
GRAY-TX,0.5182692307692308
GRAYSON-TX,0.4856683240713659
GREGG-TX,0.48712636874815035
GRIMES-TX,0.5990502035278155
GUADALUPE-TX,0.425599276345545
HALE-TX,0.4588235294117647
HALL-TX,0.5947368421052631
HAMILTON-TX,0.3977987421383648
HANSFORD-TX,0.22916666666666666
HARDEMAN-TX,0.5319148936170213
HARDIN-TX,0.34143835616438356
HARRIS-TX,0.35091156355322545
HARRISON-TX,0.3963963963963964
HARTLEY-TX,0.3488372093023256
HASKELL-TX,0.29584352078239606
HAYS-TX,0.5276309780126573
HEMPHILL-TX,0.3815261044176707
HENDERSON-TX,0.302296240222054
HIDALGO-TX,0.24649560068247967
HILL-TX,0.4608993157380254
HOCKLEY-TX,0.6441677588466579
HOOD-TX,0.4843810258387968
HOPKINS-TX,0.5119453924914675
HOUSTON-TX,0.21632251720747295
HOWARD-TX,0.5260989010989011
HUDSPETH-TX,0.09465020576131687
HUNT-TX,0.4423469387755102
HUTCHINSON-TX,0.6176066024759285
IRION-TX,0.28431372549019607
JACK-TX,0.48484848484848486
JACKSON-TX,0.3585147247119078
JASPER-TX,0.28816120906801007
JEFF DAVIS-TX,0.2459016393442623
JEFFERSON-TX,0.3919786934043553
JIM HOGG-TX,0.3695652173913043
JIM WELLS-TX,0.1944713870029098
JOHNSON-TX,0.3666188230469551
JONES-TX,0.4849726775956284
KARNES-TX,0.4004711425206125
KAUFMAN-TX,0.48313071984701544
KENDALL-TX,0.5432773109243697
KENEDY-TX,
KENT-TX,0.2
KERR-TX,0.4538169548713623
KIMBLE-TX,0.7294117647058823
KING-TX,0.0
KINNEY-TX,0.0
KLEBERG-TX,0.28108545970028354
KNOX-TX,0.36082474226804123
LAMAR-TX,0.40681444991789817
LAMB-TX,0.4246376811594203
LAMPASAS-TX,0.6527900797165633
LA SALLE-TX,0.19554455445544555
LAVACA-TX,0.5543369890329013
LEE-TX,0.46206225680933855
LEON-TX,0.261455525606469
LIBERTY-TX,0.3656633221850613
LIMESTONE-TX,0.41357466063348414
LIPSCOMB-TX,0.5229357798165137
LIVE OAK-TX,0.6049562682215743
LLANO-TX,0.5971502590673575
LOVING-TX,
LUBBOCK-TX,0.5402179319075824
LYNN-TX,0.46206896551724136
MCCULLOCH-TX,0.41007194244604317
MCLENNAN-TX,0.48481335497333644
MCMULLEN-TX,1.0
MADISON-TX,0.329246935201401
MARION-TX,0.36065573770491804
MARTIN-TX,0.47570332480818417
MASON-TX,0.5749128919860628
MATAGORDA-TX,0.35806772908366535
MAVERICK-TX,0.3305548940223863
MEDINA-TX,0.5056603773584906
MENARD-TX,0.5308641975308642
MIDLAND-TX,0.5226037692218753
MILAM-TX,0.42789223454833597
MILLS-TX,0.5252525252525253
MITCHELL-TX,0.34980237154150196
MONTAGUE-TX,0.3528591352859135
MONTGOMERY-TX,0.4221758713460899
MOORE-TX,0.39198606271777003
MORRIS-TX,0.3259005145797599
MOTLEY-TX,0.6666666666666666
NACOGDOCHES-TX,0.46755135429921835
NAVARRO-TX,0.4319380935631375
NEWTON-TX,0.16476683937823836
NOLAN-TX,0.3983957219251337
NUECES-TX,0.32812195597116695
OCHILTREE-TX,0.4198813056379822
OLDHAM-TX,0.18012422360248448
ORANGE-TX,0.32445464982778416
PALO PINTO-TX,0.4201561391057488
PANOLA-TX,0.3708154506437768
PARKER-TX,0.4276893523600439
PARMER-TX,0.5606617647058824
PECOS-TX,0.24069148936170212
POLK-TX,0.5500431406384815
POTTER-TX,0.4099428208386277
PRESIDIO-TX,0.6
RAINS-TX,0.29918032786885246
RANDALL-TX,0.577387765483912
REAGAN-TX,0.4645161290322581
REAL-TX,0.5451127819548872
RED RIVER-TX,0.5432692307692307
REEVES-TX,0.31626235399820307
REFUGIO-TX,0.5028089887640449
ROBERTS-TX,0.5283018867924528
ROBERTSON-TX,0.36629526462395545
ROCKWALL-TX,0.47984612811506944
RUNNELS-TX,0.28018223234624146
RUSK-TX,0.45626134301270416
SABINE-TX,0.5008695652173913
SAN AUGUSTINE-TX,0.348780487804878
SAN JACINTO-TX,0.36184857423795475
SAN PATRICIO-TX,0.2782311134509081
SAN SABA-TX,0.6709677419354839
SCHLEICHER-TX,0.3333333333333333
SCURRY-TX,0.4200913242009132
SHACKELFORD-TX,0.4975845410628019
SHELBY-TX,0.4118412491867274
SHERMAN-TX,0.42948717948717946
SMITH-TX,0.43616523772408416
SOMERVELL-TX,0.15849056603773584
STARR-TX,0.23544915440368988
STEPHENS-TX,0.3235867446393762
STERLING-TX,0.04878048780487805
STONEWALL-TX,0.8454545454545455
SUTTON-TX,0.3706293706293706
SWISHER-TX,0.41292134831460675
TARRANT-TX,0.4284440741512185
TAYLOR-TX,0.5756352410353835
TERRELL-TX,0.0
TERRY-TX,0.4131578947368421
THROCKMORTON-TX,0.2828282828282828
TITUS-TX,0.3095723014256619
TOM GREEN-TX,0.5225618631732168
TRAVIS-TX,0.4626336256691453
TRINITY-TX,0.44680851063829785
TYLER-TX,0.406282722513089
UPSHUR-TX,0.27787851314596557
UPTON-TX,0.15315315315315314
UVALDE-TX,0.49058425881216805
VAL VERDE-TX,0.4143777551712445
VAN ZANDT-TX,0.435987372851631
VICTORIA-TX,0.3737813731590956
WALKER-TX,0.22586328400281888
WALLER-TX,0.4860644396125717
WARD-TX,0.29809358752166376
WASHINGTON-TX,0.49232867371292194
WEBB-TX,0.2679847670718347
WHARTON-TX,0.3646179401993355
WHEELER-TX,0.4982078853046595
WICHITA-TX,0.6770519262981575
WILBARGER-TX,0.5793010752688172
WILLACY-TX,0.3195402298850575
WILLIAMSON-TX,0.4918172810823738
WILSON-TX,0.3543586109142452
WINKLER-TX,0.34761321909424725
WISE-TX,0.41043478260869565
WOOD-TX,0.43725099601593626
YOAKUM-TX,0.30982905982905984
YOUNG-TX,0.5610047846889952
ZAPATA-TX,0.14896214896214896
ZAVALA-TX,0.2387878787878788
BEAVER-UT,0.6447105788423154
BOX ELDER-UT,0.6556547619047619
CACHE-UT,0.6576895081626287
CARBON-UT,0.631911532385466
DAGGETT-UT,0.8461538461538461
DAVIS-UT,0.6928945675153967
DUCHESNE-UT,0.40171673819742487
EMERY-UT,0.45077720207253885
GARFIELD-UT,0.9041916167664671
GRAND-UT,0.7824561403508772
IRON-UT,0.5782785902661233
JUAB-UT,0.6440460947503202
KANE-UT,0.792332268370607
MILLARD-UT,0.8095238095238095
MORGAN-UT,0.6265223274695535
PIUTE-UT,0.6666666666666666
RICH-UT,0.3505747126436782
SALT LAKE-UT,0.5932863088996918
SAN JUAN-UT,0.34157944814462415
SANPETE-UT,0.617820324005891
SEVIER-UT,0.6317539484621779
SUMMIT-UT,0.7013972055888223
TOOELE-UT,0.5036496350364964
UINTAH-UT,0.5660198769522007
UTAH-UT,0.6856466510261451
WASATCH-UT,0.6863431715857929
WASHINGTON-UT,0.5886815665368054
WAYNE-UT,0.553763440860215
WEBER-UT,0.6347215253386854
ADDISON-VT,0.8035987748851455
BENNINGTON-VT,0.669446098868374
CALEDONIA-VT,0.6380778588807786
CHITTENDEN-VT,0.7408749894630363
ESSEX-VT,0.4532710280373832
FRANKLIN-VT,0.6289628180039138
GRAND ISLE-VT,0.7258064516129032
LAMOILLE-VT,0.7570235383447228
ORANGE-VT,0.6636615811373093
ORLEANS-VT,0.6535500427715997
RUTLAND-VT,0.5964467005076142
WASHINGTON-VT,0.6712715855572998
WINDHAM-VT,0.5972644376899696
WINDSOR-VT,0.599169741697417
ACCOMACK-VA,0.3828861493836113
ALBEMARLE-VA,0.6379773443886488
ALLEGHANY-VA,0.23006134969325154
AMELIA-VA,0.5332446808510638
AMHERST-VA,0.4676681907250163
APPOMATTOX-VA,0.3751493428912784
ARLINGTON-VA,0.47355128385014733
AUGUSTA-VA,0.5234351375869368
BATH-VA,0.2542372881355932
BEDFORD-VA,0.4605377276669558
BLAND-VA,0.2803030303030303
BOTETOURT-VA,0.544256120527307
BRUNSWICK-VA,0.5980746089049338
BUCHANAN-VA,0.20966084275436794
BUCKINGHAM-VA,0.3514328808446455
CAMPBELL-VA,0.4915982805783509
CAROLINE-VA,0.5486526946107785
CARROLL-VA,0.5594294770206022
CHARLES CITY-VA,0.5321428571428571
CHARLOTTE-VA,0.33707865168539325
CHESTERFIELD-VA,0.5073946515397083
CLARKE-VA,0.38055555555555554
CRAIG-VA,0.6987951807228916
CULPEPER-VA,0.4738120013874436
CUMBERLAND-VA,0.3632538569424965
DICKENSON-VA,0.29052969502407705
DINWIDDIE-VA,0.5138504155124654
ESSEX-VA,0.5070866141732283
FAIRFAX-VA,0.4733926770134674
FAUQUIER-VA,0.49
FLOYD-VA,0.5573122529644269
FLUVANNA-VA,0.6507177033492823
FRANKLIN-VA,0.5040083652840711
FREDERICK-VA,0.38350845134764733
GILES-VA,0.38338658146964855
GLOUCESTER-VA,0.36693548387096775
GOOCHLAND-VA,0.5887170154686078
GRAYSON-VA,0.494949494949495
GREENE-VA,0.5615474794841735
GREENSVILLE-VA,0.704119850187266
HALIFAX-VA,0.3551784669397308
HANOVER-VA,0.6229105211406096
HENRICO-VA,0.49066236732500335
HENRY-VA,0.3464110566205974
HIGHLAND-VA,0.2
ISLE OF WIGHT-VA,0.4791318864774624
JAMES CITY-VA,0.6340874811463046
KING AND QUEEN-VA,0.559748427672956
KING GEORGE-VA,0.44203440538519073
KING WILLIAM-VA,0.5478011472275335
LANCASTER-VA,0.1972049689440994
LEE-VA,0.3189252336448598
LOUDOUN-VA,0.5191824868960049
LOUISA-VA,0.5843681519357194
LUNENBURG-VA,0.5734870317002881
MADISON-VA,0.4881889763779528
MATHEWS-VA,0.25
MECKLENBURG-VA,0.40104947526236884
MIDDLESEX-VA,0.6388888888888888
MONTGOMERY-VA,0.6675449473031618
NELSON-VA,0.6387832699619772
NEW KENT-VA,0.45435016111707843
NORTHAMPTON-VA,0.40292275574112735
NORTHUMBERLAND-VA,0.23608017817371937
NOTTOWAY-VA,0.4460431654676259
ORANGE-VA,0.5679012345679012
PAGE-VA,0.5873893805309734
PATRICK-VA,0.40974729241877256
PITTSYLVANIA-VA,0.4221963523476911
POWHATAN-VA,0.41865509761388287
PRINCE EDWARD-VA,0.6699410609037328
PRINCE GEORGE-VA,0.48210290827740493
PRINCE WILLIAM-VA,0.45705130679844036
PULASKI-VA,0.5132924335378323
RAPPAHANNOCK-VA,0.398576512455516
RICHMOND-VA,0.6384615384615384
ROANOKE-VA,0.5026642984014209
ROCKBRIDGE-VA,0.46274149034038636
ROCKINGHAM-VA,0.6850393700787402
RUSSELL-VA,0.37364470391993326
SCOTT-VA,0.4944237918215613
SHENANDOAH-VA,0.47983310152990266
SMYTH-VA,0.5029498525073747
SOUTHAMPTON-VA,0.3840682788051209
SPOTSYLVANIA-VA,0.5286232895839151
STAFFORD-VA,0.4426288597861348
SURRY-VA,0.5606694560669456
SUSSEX-VA,0.5024509803921569
TAZEWELL-VA,0.4
WARREN-VA,0.4834469328140214
WASHINGTON-VA,0.48148148148148145
WESTMORELAND-VA,0.3458646616541353
WISE-VA,0.5455555555555556
WYTHE-VA,0.462762111352133
YORK-VA,0.5735253392412074
ALEXANDRIA CITY-VA,0.4266606211743369
BRISTOL CITY-VA,0.7846638655462185
BUENA VISTA CITY-VA,0.6761904761904762
CHARLOTTESVILLE CITY-VA,0.5738724727838258
CHESAPEAKE CITY-VA,0.46768831590042975
COLONIAL HEIGHTS CITY-VA,0.519650655021834
COVINGTON CITY-VA,0.12757201646090535
DANVILLE CITY-VA,0.2914285714285714
EMPORIA CITY-VA,0.6591639871382636
FAIRFAX CITY-VA,0.5329181494661922
FALLS CHURCH CITY-VA,0.7539473684210526
FRANKLIN CITY-VA,0.46218487394957986
FREDERICKSBURG CITY-VA,0.6070257611241218
GALAX CITY-VA,0.5241935483870968
HAMPTON CITY-VA,0.5423128046078866
HARRISONBURG CITY-VA,0.7033980582524272
HOPEWELL CITY-VA,0.3754325259515571
LEXINGTON CITY-VA,0.6373937677053825
LYNCHBURG CITY-VA,0.6462121212121212
MANASSAS CITY-VA,0.44556628621597894
MANASSAS PARK CITY-VA,0.5160621761658031
MARTINSVILLE CITY-VA,0.4510166358595194
NEWPORT NEWS CITY-VA,0.5867924528301887
NORFOLK CITY-VA,0.6413367537960203
NORTON CITY-VA,0.645320197044335
PETERSBURG CITY-VA,0.39477977161500816
POQUOSON CITY-VA,0.532345013477089
PORTSMOUTH CITY-VA,0.4487908961593172
RADFORD CITY-VA,0.8376557763556753
RICHMOND CITY-VA,0.6001835168501836
ROANOKE CITY-VA,0.5615256124721604
SALEM CITY-VA,0.6268656716417911
STAUNTON CITY-VA,0.6523855890944499
SUFFOLK CITY-VA,0.4663247100802855
VIRGINIA BEACH CITY-VA,0.5458749883210315
WAYNESBORO CITY-VA,0.5030674846625767
WILLIAMSBURG CITY-VA,0.613571201019433
WINCHESTER CITY-VA,0.5370786516853933
ADAMS-WA,0.42953586497890295
ASOTIN-WA,0.37884615384615383
BENTON-WA,0.3766136576239476
CHELAN-WA,0.667794698251551
CLALLAM-WA,0.41782037628682994
CLARK-WA,0.44454988035316445
COLUMBIA-WA,0.8440366972477065
COWLITZ-WA,0.44065196548418023
DOUGLAS-WA,0.5619307832422586
FERRY-WA,0.43223443223443225
FRANKLIN-WA,0.45592804578904333
GARFIELD-WA,0.5664335664335665
GRANT-WA,0.4653130287648054
GRAYS HARBOR-WA,0.36732108929702345
ISLAND-WA,0.5084902747761655
JEFFERSON-WA,0.5104039167686658
KING-WA,0.5010586267493807
KITSAP-WA,0.45815737309316557
KITTITAS-WA,0.6712852365026278
KLICKITAT-WA,0.6829533116178067
LEWIS-WA,0.4637247569184742
LINCOLN-WA,0.34516765285996054
MASON-WA,0.5112321307011573
OKANOGAN-WA,0.4900054024851432
PACIFIC-WA,0.47737068965517243
PEND OREILLE-WA,0.444794952681388
PIERCE-WA,0.501980056300396
SAN JUAN-WA,0.6749049429657795
