County-State,Drop_Out_Rate_By_County,Graduation-Rate,Percentage of Teens Who Work Part or Full time,SVI,Percentage-Private-School,Percentage-Public-School
DOOLY-GA,0.09222222222222222,72.5,0.3411111111111111,0.9484,0.2,0.8
DOUGHERTY-GA,0.064540059347181,78.0,0.36387240356083084,0.9513,0.1724137931034483,0.8275862068965517
DOUGLAS-GA,0.08499199267902081,88.0,0.3893845801876001,0.5404,0.20454545454545456,0.7954545454545454
EARLY-GA,0.2816399286987522,87.5,0.37967914438502676,0.9201,0.25,0.75
EMANUEL-GA,0.23809523809523808,84.0,0.2729591836734694,0.9768,0.14285714285714285,0.8571428571428571
EVANS-GA,0.026004728132387706,82.5,0.2765957446808511,0.9847,0.16666666666666666,0.8333333333333334
FANNIN-GA,0.19269102990033224,92.5,0.4485049833887043,0.3003,0.16666666666666666,0.8333333333333334
FAYETTE-GA,0.023701390860062448,92.0,0.4293216009083168,0.0608,0.32432432432432434,0.6756756756756757
FLOYD-GA,0.07786232525216776,89.91,0.4285967085471598,0.8854,0.12121212121212122,0.8787878787878788
FORSYTH-GA,0.0375037503750375,94.0,0.535028502850285,0.0373,0.3148148148148148,0.6851851851851852
FRANKLIN-GA,0.013835511145272867,92.0,0.36049192928516527,0.8462,0.25,0.75
FULTON-GA,0.036901017413765835,72.55,0.38454374527754837,0.5268,0.3161512027491409,0.6838487972508591
GILMER-GA,0.028790786948176585,91.0,0.5825335892514395,0.5599,0.25,0.75
GLYNN-GA,0.1442480143479375,83.0,0.42326415577760695,0.7159,0.22727272727272727,0.7727272727272727
GORDON-GA,0.14309373964889036,91.72,0.39549519708512754,0.8806,0.11764705882352941,0.8823529411764706
GREENE-GA,0.061714285714285715,82.5,0.42742857142857144,0.5379,0.16666666666666666,0.8333333333333334
GWINNETT-GA,0.05199769888841464,76.2,0.36004973370200605,0.4347,0.24210526315789474,0.7578947368421053
HABERSHAM-GA,0.07593502077823952,83.0,0.35474121647147716,0.7146,0.1875,0.8125
HALL-GA,0.10012674271229405,82.99,0.48470034401593337,0.6618,0.14285714285714285,0.8571428571428571
HANCOCK-GA,0.375,97.5,0.0,0.7984,0.25,0.75
HARALSON-GA,0.06989247311827956,86.93,0.4368279569892473,0.5427,0.09090909090909091,0.9090909090909091
HARRIS-GA,0.01820250284414107,90.0,0.5085324232081911,0.1341,0.125,0.875
HART-GA,0.03259604190919674,94.0,0.5261932479627474,0.7194,0.2857142857142857,0.7142857142857143
HENRY-GA,0.05210274154910833,84.0,0.35393931328187384,0.3137,0.21875,0.78125
HOUSTON-GA,0.037701317715959005,85.0,0.4153245485602733,0.5669,0.1590909090909091,0.8409090909090909
JACKSON-GA,0.05785123966942149,91.73,0.4417212881162724,0.3516,0.09523809523809523,0.9047619047619048
JASPER-GA,0.0625,82.5,0.2847222222222222,0.6927,0.3333333333333333,0.6666666666666666
JEFFERSON-GA,0.029345372460496615,85.0,0.42776523702031605,0.9439,0.25,0.75
LAMAR-GA,0.04597701149425287,92.5,0.36666666666666664,0.4917,0.42857142857142855,0.5714285714285714
LAURENS-GA,0.08364859184531316,83.35,0.29129886506935687,0.8013,0.13333333333333333,0.8666666666666667
LIBERTY-GA,0.020536601523683338,85.0,0.3689963564094071,0.8882,0.14285714285714285,0.8571428571428571
LOWNDES-GA,0.053629823413996074,83.19,0.37292347939829956,0.8662,0.3333333333333333,0.6666666666666666
MACON-GA,0.4424920127795527,77.5,0.38977635782747605,0.9312,0.5,0.5
MADISON-GA,0.02610759493670886,89.0,0.4778481012658228,0.6417,0.1111111111111111,0.8888888888888888
MERIWETHER-GA,0.08806584362139917,84.0,0.4345679012345679,0.8701,0.1111111111111111,0.8888888888888888
MITCHELL-GA,0.05508474576271186,87.5,0.2288135593220339,0.9879,0.2,0.8
MONROE-GA,0.07271514342895263,88.0,0.400266844563042,0.4596,0.14285714285714285,0.8571428571428571
MONTGOMERY-GA,0.04908835904628331,35.0,0.3015427769985975,0.8465,0.25,0.75
MURRAY-GA,0.07285714285714286,89.0,0.4361904761904762,0.7134,0.21428571428571427,0.7857142857142857
MUSCOGEE-GA,0.057176196032672114,85.0,0.4368922598210813,0.9003,0.16417910447761194,0.835820895522388
NEWTON-GA,0.05572109654350417,81.0,0.4533671036948749,0.707,0.08,0.92
OCONEE-GA,0.006609642301710731,94.0,0.43506998444790046,0.0354,0.23076923076923078,0.7692307692307693
PAULDING-GA,0.0731732996420299,80.0,0.36670878079595703,0.1376,0.029411764705882353,0.9705882352941176
PEACH-GA,0.011818181818181818,83.0,0.3286363636363636,0.9404,0.14285714285714285,0.8571428571428571
PICKENS-GA,0.17903126916002451,91.0,0.530349478847333,0.2796,0.125,0.875
POLK-GA,0.16977138018628282,81.0,0.5046570702794242,0.8048,0.08333333333333333,0.9166666666666666
PUTNAM-GA,0.07358351729212656,82.5,0.2457689477557027,0.428,0.2,0.8
RABUN-GA,0.0891089108910891,92.5,0.40264026402640263,0.5341,0.2,0.8
RICHMOND-GA,0.046405170092451306,78.0,0.453998743380307,0.9328,0.1527777777777778,0.8472222222222222
ROCKDALE-GA,0.040502793296089384,83.0,0.31165203511572226,0.5529,0.125,0.875
SCREVEN-GA,0.11782032400589101,87.5,0.21354933726067746,0.8525,0.25,0.75
SPALDING-GA,0.08349590323839251,69.0,0.3913382754584471,0.8691,0.14285714285714285,0.8571428571428571
SUMTER-GA,0.059584035975267007,87.5,0.3962900505902192,0.9764,0.1111111111111111,0.8888888888888888
TAYLOR-GA,0.1798780487804878,77.5,0.22865853658536586,0.9197,0.16666666666666666,0.8333333333333334
THOMAS-GA,0.04932975871313673,84.79,0.43753351206434316,0.9108,0.07142857142857142,0.9285714285714286
TIFT-GA,0.007837548984681154,83.0,0.4823655147844674,0.8809,0.15384615384615385,0.8461538461538461
TOOMBS-GA,0.06488824801730353,76.88,0.37995674116798844,0.9761,0.18181818181818182,0.8181818181818182
TOWNS-GA,0.09937888198757763,92.5,0.662111801242236,0.3258,0.25,0.75
TREUTLEN-GA,0.013986013986013986,77.5,0.3006993006993007,0.9471,0.3333333333333333,0.6666666666666666
TROUP-GA,0.11981020166073547,71.0,0.3638790035587189,0.9013,0.25,0.75
UPSON-GA,0.010130246020260492,85.0,0.22431259044862517,0.8532,0.3333333333333333,0.6666666666666666
WALKER-GA,0.03699284009546539,84.38,0.5128281622911695,0.6408,0.05263157894736842,0.9473684210526315
WALTON-GA,0.061094452773613195,82.73,0.405359820089955,0.293,0.2962962962962963,0.7037037037037037
WARE-GA,0.0782789009849663,85.0,0.29237947122861585,0.8449,0.09090909090909091,0.9090909090909091
WASHINGTON-GA,0.05596330275229358,90.0,0.3100917431192661,0.9462,0.16666666666666666,0.8333333333333334
WAYNE-GA,0.17067448680351907,82.0,0.3436950146627566,0.9166,0.1111111111111111,0.8888888888888888
WHITE-GA,0.016741071428571428,93.0,0.5926339285714286,0.2357,0.1111111111111111,0.8888888888888888
WHITFIELD-GA,0.05891745170046304,76.94,0.4360530097397413,0.8793,0.08571428571428572,0.9142857142857143
ADAMS-NE,0.03380539058931019,90.69,0.7903152124257652,0.3592,0.18181818181818182,0.8181818181818182
BOONE-NE,0.03292181069958848,91.18,0.6954732510288066,0.0283,0.1111111111111111,0.8888888888888888
BOX BUTTE-NE,0.010101010101010102,87.82,0.5515151515151515,0.3586,0.2222222222222222,0.7777777777777778
BUFFALO-NE,0.07815321124580861,89.0,0.7459375806035594,0.2656,0.1,0.9
CASS-NE,0.05731394354148845,93.4,0.6535500427715997,0.0108,0.0625,0.9375
COLFAX-NE,0.24691358024691357,90.48,0.6399176954732511,0.5188,0.07142857142857142,0.9285714285714286
CUMING-NE,0.12389380530973451,91.38,0.5958702064896755,0.1936,0.25,0.75
DAKOTA-NE,0.13341804320203304,83.57,0.625158831003812,0.8615,0.08333333333333333,0.9166666666666666
DAWES-NE,0.0,46.18,0.8097876269621422,0.1717,0.2222222222222222,0.7777777777777778
DAWSON-NE,0.054231717337715694,92.26,0.7395234182415776,0.7933,0.047619047619047616,0.9523809523809523
DODGE-NE,0.06327744726879395,88.52,0.7463493780421849,0.5691,0.16,0.84
DOUGLAS-NE,0.04861134718020192,85.2,0.6148145630077846,0.4669,0.19838056680161945,0.8016194331983806
GAGE-NE,0.0010504201680672268,89.08,0.6533613445378151,0.1105,0.125,0.875
HALL-NE,0.049134734239802226,89.18,0.6276266996291718,0.6701,0.13513513513513514,0.8648648648648649
HAMILTON-NE,0.12343096234309624,95.4,0.7635983263598326,0.0089,0.18181818181818182,0.8181818181818182
JEFFERSON-NE,0.0,88.65,0.6428571428571429,0.2185,0.1111111111111111,0.8888888888888888
KEITH-NE,0.11221122112211221,92.0,0.7491749174917491,0.2268,0.3333333333333333,0.6666666666666666
LANCASTER-NE,0.023279455118430416,83.0,0.7333536647351835,0.3025,0.23275862068965517,0.7672413793103449
LINCOLN-NE,0.06690349319123742,85.74,0.6761397276494967,0.3675,0.08333333333333333,0.9166666666666666
MADISON-NE,0.03906673901247965,89.17,0.6093326098752034,0.5105,0.30303030303030304,0.696969696969697
PIERCE-NE,0.025714285714285714,91.39,0.6742857142857143,0.0229,0.3333333333333333,0.6666666666666666
PLATTE-NE,0.04265658747300216,88.12,0.6290496760259179,0.2994,0.34782608695652173,0.6521739130434783
SALINE-NE,0.00205761316872428,86.56,0.6831275720164609,0.5978,0.14285714285714285,0.8571428571428571
SARPY-NE,0.04266562285937959,93.64,0.660142871122419,0.0971,0.06944444444444445,0.9305555555555556
SAUNDERS-NE,0.014925373134328358,95.73,0.7664618086040387,0.0424,0.09523809523809523,0.9047619047619048
SCOTTS BLUFF-NE,0.010198300283286119,89.74,0.6096317280453257,0.5675,0.08571428571428572,0.9142857142857143
SEWARD-NE,0.01569506726457399,93.92,0.851270553064275,0.0468,0.36363636363636365,0.6363636363636364
WASHINGTON-NE,0.021798365122615803,93.5,0.6539509536784741,0.0379,0.16666666666666666,0.8333333333333334
WAYNE-NE,0.0,92.79,0.8081312410841655,0.0847,0.18181818181818182,0.8181818181818182
YORK-NE,0.013719512195121951,95.0,0.7896341463414634,0.1828,0.3076923076923077,0.6923076923076923
ADAMS-MS,0.22634508348794063,65.0,0.30241187384044527,0.9914,0.21428571428571427,0.7857142857142857
ALCORN-MS,0.04974358974358974,83.32,0.3871794871794872,0.6955,0.07142857142857142,0.9285714285714286
ATTALA-MS,0.06826568265682657,76.01,0.29704797047970477,0.9844,0.08333333333333333,0.9166666666666666
BOLIVAR-MS,0.028925619834710745,75.27,0.2422520661157025,0.9675,0.07142857142857142,0.9285714285714286
CALHOUN-MS,0.07836990595611286,82.5,0.2836990595611285,0.965,0.1,0.9
CARROLL-MS,0.2192513368983957,72.5,0.14260249554367202,0.6303,0.3333333333333333,0.6666666666666666
CHOCTAW-MS,0.0,72.5,0.19461697722567287,0.8541,0.16666666666666666,0.8333333333333334
CLAY-MS,0.09401709401709402,77.0,0.24786324786324787,0.7054,0.1,0.9
COAHOMA-MS,0.07511737089201878,66.89,0.14956405097250167,0.9322,0.16666666666666666,0.8333333333333334
COPIAH-MS,0.09405684754521963,79.09,0.27648578811369506,0.9411,0.125,0.875
COVINGTON-MS,0.16717325227963525,65.0,0.49746707193515705,0.7879,0.09090909090909091,0.9090909090909091
DESOTO-MS,0.0598314606741573,81.0,0.43764044943820224,0.3032,0.16326530612244897,0.8367346938775511
FORREST-MS,0.00963159162051529,78.33,0.4950638092944859,0.9366,0.16,0.84
GRENADA-MS,0.100664767331434,76.0,0.1728395061728395,0.8771,0.14285714285714285,0.8571428571428571
HANCOCK-MS,0.11935953420669577,79.29,0.43279961183891313,0.5924,0.08333333333333333,0.9166666666666666
HARRISON-MS,0.07039106145251396,78.25,0.44171322160148974,0.8838,0.16923076923076924,0.8307692307692308
HINDS-MS,0.0779175156326846,67.51,0.2490690648492939,0.8742,0.19642857142857142,0.8035714285714286
HOLMES-MS,0.018257261410788383,75.5,0.2049792531120332,0.9818,0.1111111111111111,0.8888888888888888
HUMPHREYS-MS,0.07177033492822966,82.5,0.20813397129186603,0.9369,0.16666666666666666,0.8333333333333334
JACKSON-MS,0.04299961144929413,77.48,0.3474938479471571,0.5433,0.09803921568627451,0.9019607843137255
JASPER-MS,0.055693069306930694,89.57,0.10891089108910891,0.7691,0.2222222222222222,0.7777777777777778
JEFFERSON DAVIS-MS,0.10567514677103718,82.5,0.2191780821917808,0.8439,0.16666666666666666,0.8333333333333334
JONES-MS,0.09425939050318922,77.0,0.3281360737065911,0.892,0.047619047619047616,0.9523809523809523
LAFAYETTE-MS,0.06413301662707839,81.62,0.6095377306778732,0.5096,0.17647058823529413,0.8235294117647058
LAMAR-MS,0.11726283048211508,85.33,0.26127527216174184,0.5306,0.25,0.75
LAUDERDALE-MS,0.07264841420439143,70.1,0.35917592843589047,0.9283,0.10344827586206896,0.896551724137931
LEAKE-MS,0.024763292061179897,72.5,0.19227967953386743,0.9946,0.1111111111111111,0.8888888888888888
LEE-MS,0.09757709251101322,80.81,0.43986784140969165,0.7952,0.1951219512195122,0.8048780487804879
LEFLORE-MS,0.1411395713538944,67.76,0.16048092002090958,0.9653,0.2,0.8
LINCOLN-MS,0.035528185693983895,75.92,0.16721932733301753,0.7586,0.14285714285714285,0.8571428571428571
LOWNDES-MS,0.024662939822426833,77.49,0.2328181519237093,0.7975,0.125,0.875
MADISON-MS,0.02913290811928978,78.66,0.37252197896914324,0.2898,0.15384615384615385,0.8461538461538461
MARION-MS,0.06639676113360324,79.77,0.18866396761133603,0.935,0.16666666666666666,0.8333333333333334
MARSHALL-MS,0.035023523261892314,79.01,0.34553058024046,0.6904,0.15789473684210525,0.8421052631578947
MONROE-MS,0.0587792012057272,74.68,0.26375282592313487,0.6398,0.07142857142857142,0.9285714285714286
MONTGOMERY-MS,0.0,63.73,0.09158415841584158,0.8914,0.16666666666666666,0.8333333333333334
NESHOBA-MS,0.0704145371947757,79.13,0.3128904031800114,0.9685,0.08333333333333333,0.9166666666666666
NEWTON-MS,0.08755426917510854,78.68,0.3842257597684515,0.9213,0.07692307692307693,0.9230769230769231
OKTIBBEHA-MS,0.016610675625233298,75.54,0.5324748040313549,0.642,0.2,0.8
PANOLA-MS,0.07733333333333334,68.94,0.22933333333333333,0.8933,0.07142857142857142,0.9285714285714286
PEARL RIVER-MS,0.12449664429530201,75.48,0.2922818791946309,0.7051,0.16,0.84
PIKE-MS,0.07079270877490462,74.35,0.31369224247562527,0.9882,0.13636363636363635,0.8636363636363636
QUITMAN-MS,0.027247956403269755,72.5,0.14986376021798364,0.9545,0.2,0.8
RANKIN-MS,0.051970876223951794,80.84,0.43359276926939494,0.3127,0.14634146341463414,0.8536585365853658
SIMPSON-MS,0.02969502407704655,73.0,0.29614767255216695,0.9073,0.3076923076923077,0.6923076923076923
STONE-MS,0.046999276934201015,77.0,0.5263919016630514,0.6045,0.2,0.8
SUNFLOWER-MS,0.08957528957528957,77.5,0.1444015444015444,0.9494,0.11764705882352941,0.8823529411764706
TALLAHATCHIE-MS,0.011627906976744186,76.51,0.2724252491694352,0.9736,0.125,0.875
TATE-MS,0.012715340442986054,78.44,0.5061525840853158,0.865,0.09090909090909091,0.9090909090909091
TUNICA-MS,0.08651911468812877,67.5,0.5855130784708249,0.972,0.125,0.875
UNION-MS,0.13690952762209768,80.13,0.46196957566052843,0.8277,0.1,0.9
WARREN-MS,0.08192671881432688,64.0,0.27171675586661176,0.8605,0.14285714285714285,0.8571428571428571
WASHINGTON-MS,0.05745721271393643,62.05,0.17277913610431947,0.9783,0.1935483870967742,0.8064516129032258
WEBSTER-MS,0.1936,82.5,0.5408,0.5962,0.16666666666666666,0.8333333333333334
WILKINSON-MS,0.06474820143884892,72.5,0.09352517985611511,0.9169,0.16666666666666666,0.8333333333333334
WINSTON-MS,0.1078107810781078,77.5,0.3586358635863586,0.9306,0.2222222222222222,0.7777777777777778
YAZOO-MS,0.2009685230024213,72.5,0.3284907183212268,0.9952,0.16666666666666666,0.8333333333333334
ADAMS-CO,0.084962434119538,72.14,0.5422195641610287,0.5892,0.09659090909090909,0.9034090909090909
ALAMOSA-CO,0.006939090208172706,79.48,0.607555898226677,0.9452,0.14285714285714285,0.8571428571428571
ARAPAHOE-CO,0.059287042582027924,76.8,0.5426923440602641,0.2662,0.15306122448979592,0.8469387755102041
BOULDER-CO,0.02668922093788178,87.37,0.6368292453716756,0.1704,0.2072072072072072,0.7927927927927928
CHAFFEE-CO,0.1997439180537772,77.5,0.6632522407170295,0.2389,0.15384615384615385,0.8461538461538461
DELTA-CO,0.0673469387755102,83.0,0.38571428571428573,0.6866,0.1,0.9
DENVER-CO,0.08393976511276029,60.55,0.5126450032423086,0.4197,0.15873015873015872,0.8412698412698413
DOUGLAS-CO,0.02151613710282712,90.0,0.6327245434075557,0.015,0.16964285714285715,0.8303571428571429
EAGLE-CO,0.013714285714285714,82.0,0.5192380952380953,0.1369,0.17857142857142858,0.8214285714285714
EL PASO-CO,0.046385006020627194,75.11,0.5618815768807915,0.3927,0.09803921568627451,0.9019607843137255
FREMONT-CO,0.018471337579617834,74.29,0.4547770700636943,0.6525,0.11764705882352941,0.8823529411764706
GARFIELD-CO,0.01814646791963707,81.51,0.5479585223590409,0.351,0.15625,0.84375
GRAND-CO,0.0,91.95,0.458128078817734,0.0987,0.2222222222222222,0.7777777777777778
JEFFERSON-CO,0.04821898980643683,83.0,0.5682052456763257,0.0627,0.15270935960591134,0.8472906403940886
LAKE-CO,0.2615803814713896,69.06,0.7220708446866485,0.4452,0.16666666666666666,0.8333333333333334
LA PLATA-CO,0.07150188162846391,75.44,0.5638043106397537,0.1086,0.22580645161290322,0.7741935483870968
LARIMER-CO,0.05126498002663116,78.97,0.6809016549362754,0.1194,0.12149532710280374,0.8785046728971962
MESA-CO,0.07715454983148773,76.13,0.614949446316803,0.5755,0.12698412698412698,0.873015873015873
MOFFAT-CO,0.14469453376205788,82.5,0.40514469453376206,0.5471,0.1111111111111111,0.8888888888888888
MONTEZUMA-CO,0.13365384615384615,70.61,0.44134615384615383,0.4946,0.09523809523809523,0.9047619047619048
MONTROSE-CO,0.0707823310271421,78.69,0.5678552421500799,0.7153,0.09523809523809523,0.9047619047619048
MORGAN-CO,0.15,75.27,0.6117283950617284,0.7414,0.14285714285714285,0.8571428571428571
PARK-CO,0.06355140186915888,76.79,0.3775700934579439,0.0006,0.1111111111111111,0.8888888888888888
PUEBLO-CO,0.07079231129864041,74.92,0.4555789967182372,0.8669,0.1111111111111111,0.8888888888888888
RIO GRANDE-CO,0.043243243243243246,78.47,0.5391891891891892,0.9586,0.07692307692307693,0.9230769230769231
ROUTT-CO,0.0,92.54,0.5947416137805984,0.0634,0.11764705882352941,0.8823529411764706
SUMMIT-CO,0.053663570691434466,94.0,0.5748194014447885,0.0707,0.1,0.9
TELLER-CO,0.0,77.94,0.669501822600243,0.0729,0.125,0.875
WELD-CO,0.058374370608089414,79.5,0.5244840369612128,0.3994,0.06542056074766354,0.9345794392523364
ANDERSON-TX,0.0690846286701209,91.1,0.32081174438687393,0.7946,0.012195121951219513,0.9878048780487805
ANGELINA-TX,0.0314410480349345,92.4,0.39890829694323143,0.9771,0.022222222222222223,0.9777777777777777
ATASCOSA-TX,0.144493095318289,94.1,0.3347928595486696,0.8497,0.01098901098901099,0.989010989010989
AUSTIN-TX,0.031966643502432245,95.7,0.4621264767199444,0.4936,0.043478260869565216,0.9565217391304348
BANDERA-TX,0.0,97.6,0.40350877192982454,0.5076,0.0625,0.9375
BASTROP-TX,0.027075011096316024,93.5,0.40057700843320015,0.7459,0.011627906976744186,0.9883720930232558
BEE-TX,0.10281447443997703,86.8,0.27742676622630674,0.9694,0.043478260869565216,0.9565217391304348
BELL-TX,0.05345612893538215,82.3,0.4414134841583663,0.8051,0.025839793281653745,0.9741602067183462
BEXAR-TX,0.052912405513561585,87.7,0.4322792700895387,0.8258,0.03892543859649123,0.9610745614035088
BLANCO-TX,0.08670520231213873,98.3,0.6127167630057804,0.2783,0.05263157894736842,0.9473684210526315
BOWIE-TX,0.06531073446327684,92.9,0.32361581920903953,0.8529,0.019867549668874173,0.9801324503311258
BRAZORIA-TX,0.03593352298248241,93.2,0.32594699805360083,0.5134,0.03812316715542522,0.9618768328445748
BRAZOS-TX,0.03294129373068873,83.4,0.4915279577394598,0.6532,0.05521472392638037,0.9447852760736196
BREWSTER-TX,0.005813953488372093,97.2,0.563953488372093,0.6573,0.05263157894736842,0.9473684210526315
BROWN-TX,0.026034997865983782,95.6,0.4852752880921895,0.6277,0.015151515151515152,0.9848484848484849
BURLESON-TX,0.0,93.0,0.40520043336944744,0.608,0.03333333333333333,0.9666666666666667
BURNET-TX,0.13804713804713806,93.2,0.6479610924055369,0.5299,0.09302325581395349,0.9069767441860465
CALDWELL-TX,0.06893004115226338,92.0,0.4221536351165981,0.8732,0.0392156862745098,0.9607843137254902
CAMERON-TX,0.07706396654801811,90.2,0.1869578740021426,0.9758,0.025906735751295335,0.9740932642487047
CHEROKEE-TX,0.13408010862186015,91.8,0.48268839103869654,0.9191,0.025974025974025976,0.974025974025974
COLLIN-TX,0.02801935882973691,96.3,0.4360649175794185,0.1506,0.050106609808102345,0.9498933901918977
COLORADO-TX,0.06816677696889477,92.6,0.45069490403706153,0.6847,0.045454545454545456,0.9545454545454546
COMAL-TX,0.07227630350713428,92.5,0.46512868382450995,0.2379,0.061224489795918366,0.9387755102040817
COOKE-TX,0.019474196689386564,97.0,0.5837390457643622,0.6226,0.01639344262295082,0.9836065573770492
